# TIMESTAMP, CAN_ID, DATA_BYTES
  3.1388, 469, 00 00 00 00 00 00 00 00
  3.1388, 3D4, FF C1 FE FF DF E0 00 00
  3.1403, 091, 7E F4 7F 41 D3 F4 F0 00
  3.1404, 204, C0 00 7D 00 00 00 00 00
  3.1404, 167, 00 80 00 00 00 1A 7F 00
  3.1404, 43D, 10 00 00 00 00 00 00 00
  3.1404, 43E, 00 37 10 8C 91 40 48 00
  3.1404, 077, 00 00 07 FF 00 07 E5 FA
  3.1404, 07D, 00 00 F5 A0 00 20 07 FE
  3.1404, 213, FF FF 00 0C 01 11 FF 41
  3.1438, 214, 6F 66 00 00 00 00 20 A0
  3.1438, 082, 8E 00 14 40 7C 00 60 FF
  3.1438, 332, 00 A4 71 27 7A 00 00 00
  3.1439, 085, 7E B9 00 00 FD 50 7E 48
  3.1439, 216, 96 E0 55 E5 AA 00 00 00
  3.1439, 217, 00 00 00 00 00 00 00 00
  3.1439, 416, 52 00 FC 04 00 00 0F FF
  3.1439, 4B0, C9 00 00 00 A0 00 00 F5
  3.1475, 165, 10 C0 00 00 00 00 00 00
  3.1476, 047, 04 F0 ED F5 64 AF 00 00
  3.1476, 167, 00 80 00 00 00 1A 7F 00
  3.1476, 171, A5 00 A0 00 00 00 00 00
  3.1476, 200, 00 00 80 1A 80 1A 00 00
  3.1476, 202, 04 F5 38 00 60 00 00 00
  3.1476, 204, C0 00 7D 00 00 00 00 00
  3.1578, 217, 00 00 00 00 00 00 00 00
  3.1580, 085, 7E B9 00 00 FC 60 7E 48
  3.1580, 230, 00 00 00 00 8B 00 00 00
  3.1580, 415, 00 00 EC F1 8F FE 0F FE
  3.1580, 42F, 00 00 00 00 00 00 00 00
  3.1581, 041, 00 00 00 00 00 00 00 00
  3.1581, 186, 14 04 02 26 81 F7 00 00
  3.1581, 41D, 00 00 E0 00 00 00 00 00
  3.1581, 204, C0 00 7D 00 00 00 00 00
  3.1581, 167, 00 80 00 00 00 1A 7F 00
  3.1581, 077, 00 00 07 FE 00 07 E5 FA
  3.1581, 07D, 00 00 F4 B0 00 20 08 00
  3.1581, 213, FF FF 00 0C 01 11 FF 41
  3.1581, 214, 6F 66 00 00 00 00 1F B0
  3.1582, 082, 8E 00 14 40 7C 00 60 FF
  3.1582, 085, 7E B8 00 00 FC 70 7E 48
  3.1582, 216, 96 E0 55 E5 AA 00 00 00
  3.1582, 217, 00 00 00 00 00 00 00 00
  3.1585, 3D4, FF C1 FE FF DF E0 00 00
  3.1585, 4B0, C9 00 00 00 B0 00 00 F4
  3.1585, 091, 7F 05 7F 4B A8 03 F0 00
  3.1585, 333, 00 1C 00 00 00 00 00 00
  3.1615, 165, 10 C0 00 00 00 00 00 00
  3.1615, 047, 04 F0 ED F5 64 AF 00 00
  3.1616, 167, 00 80 00 00 00 1A 7F 00
  3.1616, 200, 00 00 80 1A 80 1A 00 00
  3.1616, 202, 04 F3 48 00 60 00 00 00
  3.1616, 204, C0 00 7D 00 00 00 00 00
  3.1616, 217, 00 00 00 00 00 00 00 00
  3.1616, 230, 00 00 00 00 8B 00 00 00
  3.1616, 085, 7E B8 00 00 FB 80 7E 48
  3.1616, 415, 00 00 F0 F0 8F FE 0F FE
  3.1639, 041, 00 00 00 00 00 00 00 00
  3.1639, 242, 02 78 1F 7E C3 00 00 01
  3.1639, 186, 14 04 02 26 81 F7 00 00
  3.1639, 3A3, 80 00 00 00 00 00 00 00
  3.1639, 41D, 00 00 E0 00 00 00 00 00
  3.1661, 204, C0 00 7D 00 00 00 00 00
  3.1661, 167, 00 80 00 00 00 1A 7F 00
  3.1661, 171, A5 00 A0 00 00 00 00 00
  3.1661, 42F, 00 00 00 00 00 00 00 00
  3.1737, 077, 00 00 08 00 00 07 E5 FA
  3.1737, 07D, 00 00 F3 C0 00 20 28 03
  3.1737, 213, FF FF 00 0C 01 11 FF 41
  3.1737, 214, 6F 66 00 00 00 00 1E C0
  3.1737, 082, 8E 00 14 40 7C 00 60 FF
  3.1738, 085, 7E B9 00 00 F9 90 7E 48
  3.1738, 331, C0 00 71 27 02 1F 08 00
  3.1738, 216, 96 E0 55 E5 AA 00 00 00
  3.1738, 217, 00 00 00 00 00 00 00 00
  3.1738, 3B6, 08 00 05 00 00 00 00 00
  3.1738, 3B7, 00 00 02 00 6C 6D 70 6B
  3.1738, 42C, 80 02 00 00 90 20 00 00
  3.1738, 4B0, C9 00 00 00 C0 00 00 F3
  3.1738, 455, 00 00 00 00 00 00 00 00
  3.1755, 091, 7F 05 7F 41 A8 0D F0 00
  3.1792, 165, 10 C0 00 00 00 00 00 00
  3.1793, 047, 04 F0 ED F5 64 AF 00 00
  3.1793, 156, 91 00 00 00 03 00 00 00
  3.1793, 166, 7D 00 00 02 80 00 00 00
  3.1793, 167, 00 80 00 00 00 1A 7F 00
  3.1793, 178, 00 00 02 00 0E 8A CA 8A
  3.1793, 179, 00 00 00 00 5C A3 03 C4
  3.1793, 085, 7E B9 00 00 F8 A0 7E 48
  3.1793, 200, 00 00 80 1A 80 1A 00 00
  3.1793, 202, 04 F1 58 00 60 00 00 00
  3.1891, 204, C0 00 7D 00 00 00 00 00
  3.1892, 217, 00 00 00 00 00 00 00 00
  3.1892, 230, 00 00 00 00 8B 00 00 00
  3.1892, 415, 00 00 F4 EF 8F FE 0F FE
  3.1892, 041, 00 00 00 00 00 00 00 00
  3.1892, 186, 14 04 02 26 81 F7 00 00
  3.1892, 41D, 00 00 E0 00 00 00 00 00
  3.1892, 421, 04 00 14 00 00 00 60 00
  3.1892, 424, 00 00 00 01 00 00 00 00
  3.1892, 42D, 00 02 EB 00 00 00 20 00
  3.1893, 3D4, FF C1 FE FF DF E0 00 00
  3.1893, 43D, 10 00 00 00 00 00 00 00
  3.1893, 43E, 00 37 10 8C 91 40 48 00
  3.1893, 092, 6F 8E 6F 83 73 5A 48 12
  3.1893, 204, C0 00 7D 00 00 00 00 00
  3.1893, 167, 00 80 00 00 00 1A 7F 00
  3.1893, 077, 00 00 07 FF 00 07 E9 FA
  3.1893, 07D, 00 00 F2 D0 00 20 08 01
  3.1894, 213, FF FF 00 0C 01 11 FF 41
  3.1894, 214, 6F 66 00 00 00 00 1D D0
  3.1894, 082, 8E 00 14 40 7C 00 60 FF
  3.1895, 085, 7E B8 00 00 F8 B0 7E 48
  3.1910, 216, 96 E0 55 E5 AA 00 00 00
  3.1910, 217, 00 00 00 00 00 00 00 00
  3.1910, 4B0, C9 00 00 00 D0 00 00 F2
  3.1936, 165, 10 C0 00 00 00 00 00 00
  3.1936, 047, 04 F0 ED F5 64 AF 00 00
  3.1963, 167, 00 80 00 00 00 1A 7F 00
  3.1963, 171, A5 00 A0 00 00 00 00 00
  3.1963, 200, 00 00 80 1A 80 1A 00 00
  3.1963, 202, 04 EF 68 00 60 00 00 00
  3.2065, 204, C0 00 7D 00 00 00 00 00
  3.2070, 217, 00 00 00 00 00 00 00 00
  3.2073, 085, 7E B8 00 00 F7 C0 7E 48
  3.2073, 230, 00 00 00 00 8B 00 00 00
  3.2074, 415, 00 00 F8 EE 8F FE 0F FE
  3.2074, 42F, 00 00 00 00 00 00 00 00
  3.2074, 041, 00 00 00 00 00 00 00 00
  3.2074, 242, 02 78 1F 7E C3 00 00 01
  3.2074, 186, 14 04 02 26 81 F7 00 00
  3.2074, 41D, 00 00 E0 00 00 00 00 00
  3.2074, 091, 7E F4 7F 4B A1 1C F0 00
  3.2075, 083, 00 E0 80 00 00 02 00 00
  3.2075, 263, D0 00 FF FD 01 E8 00 00
  3.2075, 37B, 00 00 00 00 00 00 00 00
  3.2075, 430, 03 02 F3 09 8C 01 33 91
  3.2094, 167, 00 80 00 00 00 1A 7F 00
  3.2094, 204, C0 00 7D 00 00 00 00 00
  3.2094, 077, 00 00 08 01 00 07 E9 F9
  3.2094, 07D, 00 00 F1 E0 00 1F F7 FE
  3.2094, 213, FF FF 00 0C 01 11 FF 41
  3.2094, 082, 8D 00 14 40 7C 00 60 FF
  3.2094, 04A, 02 00 00 00 00 00 00 C0
  3.2094, 04B, 00 C0 D8 D8 D8 D8 D8 00
  3.2094, 085, 7E B8 00 00 F6 D0 7E 48
  3.2094, 214, 6F 66 00 00 00 00 1C E0
  3.2095, 216, 96 E0 55 E5 AA 00 00 00
  3.2112, 217, 00 00 00 00 00 00 00 00
  3.2113, 3D4, FF C1 FE FF DF E0 00 00
  3.2113, 4B0, C9 00 00 00 E0 00 00 F1
  3.2113, 326, 01 A0 02 77 81 D0 00 00
  3.2113, 165, 10 C0 00 00 00 00 00 00
  3.2134, 047, 04 F0 ED F5 64 AF 00 00
  3.2135, 167, 00 80 00 00 00 1A 7F 00
  3.2135, 200, 00 00 80 1A 80 1A 00 00
  3.2280, 202, 04 ED 78 00 60 00 00 00
  3.2281, 204, C0 00 7D 00 00 00 00 00
  3.2281, 230, 00 00 00 00 8B 00 00 00
  3.2281, 415, 00 00 FC ED 8F FE 0F FE
  3.2281, 085, 7E B9 00 00 F4 E0 7E 48
  3.2281, 217, 00 00 00 00 00 00 00 00
  3.2281, 041, 00 00 00 00 00 00 00 00
  3.2281, 3A3, 80 00 00 00 00 00 00 00
  3.2281, 186, 14 04 02 26 81 F7 00 00
  3.2282, 41D, 00 00 E0 00 00 00 00 00
  3.2282, 42B, CB BE 80 00 00 00 00 00
  3.2282, 42C, 80 02 00 00 90 20 00 00
  3.2282, 091, 7E F1 7F 31 B4 26 F0 00
  3.2283, 204, C0 00 7D 00 00 00 00 00
  3.2283, 167, 00 80 00 00 00 1A 7F 00
  3.2283, 171, A5 00 A0 00 00 00 00 00
  3.2283, 42F, 00 00 00 00 00 00 00 00
  3.2283, 077, 00 00 07 FA 00 07 E5 F9
  3.2283, 07D, 00 00 F0 F0 00 1F F7 FD
  3.2304, 43D, 10 00 00 00 00 00 00 00
  3.2304, 213, FF FF 00 0C 01 11 FF 41
  3.2304, 214, 6F 66 00 00 00 00 1B F0
  3.2304, 082, 8E 00 14 40 7C 00 60 FF
  3.2304, 085, 7E B8 00 00 F4 F0 7E 48
  3.2304, 332, 00 A4 71 27 7A 00 00 00
  3.2304, 43E, 00 37 10 8C 91 40 48 00
  3.2305, 216, 96 E0 55 E5 AA 00 00 00
  3.2305, 217, 00 00 00 00 00 00 00 00
  3.2305, 416, 53 00 FB 04 00 00 0F FF
  3.2305, 4B0, C9 00 00 00 F0 00 00 F0
  3.2322, 165, 10 C0 00 00 00 00 00 00
  3.2322, 047, 04 F0 ED F5 64 AF 00 00
  3.2400, 167, 00 80 00 00 00 1A 7F 00
  3.2401, 200, 00 00 80 1A 80 1A 00 00
  3.2401, 202, 04 FB 08 00 60 00 00 00
  3.2401, 204, C0 00 7D 00 00 00 00 00
  3.2401, 230, 00 00 00 00 8B 00 00 00
  3.2401, 415, 00 00 C0 FC 8F FE 0F FE
  3.2401, 085, 7E B8 00 00 03 00 7E 48
  3.2401, 217, 00 00 00 00 00 00 00 00
  3.2401, 041, 00 00 00 00 00 00 00 00
  3.2401, 242, 02 78 1F 7F C3 00 00 01
  3.2401, 41D, 00 00 E0 00 00 00 00 00
  3.2401, 186, 14 04 02 26 81 F7 00 00
  3.2401, 3D4, FF C1 FE FF DF E0 00 00
  3.2423, 204, C0 00 7D 00 00 00 00 00
  3.2424, 167, 00 80 00 00 00 1A 7F 00
  3.2453, 077, 00 00 08 00 00 07 E5 F9
  3.2453, 07D, 00 00 FF 00 00 1F F7 FF
  3.2453, 213, FF FF 00 0C 01 11 FF 41
  3.2453, 214, 6F 66 00 00 00 00 2A 00
  3.2474, 082, 8D 00 14 40 7C 00 60 FF
  3.2474, 085, 7E B9 00 00 01 10 7E 48
  3.2552, 216, 96 E0 55 E5 AA 00 00 00
  3.2552, 217, 00 00 00 00 00 00 00 00
  3.2552, 4B0, C9 00 00 00 00 00 00 FF
  3.2553, 091, 7E FA 7F 43 8A 35 F0 00
  3.2553, 333, 00 1C 00 00 00 00 00 00
  3.2553, 165, 10 C0 00 00 00 00 00 00
  3.2553, 047, 04 F0 ED F5 64 AF 00 00
  3.2553, 167, 00 80 00 00 00 1A 7F 00
  3.2553, 171, A5 00 A0 00 00 00 00 00
  3.2553, 200, 00 00 80 1A 80 1A 00 00
  3.2553, 202, 04 F9 18 00 60 00 00 00
  3.2578, 204, C0 00 7D 00 00 00 00 00
  3.2578, 217, 00 00 00 00 00 00 00 00
  3.2578, 085, 7E B9 00 00 00 20 7E 48
  3.2578, 230, 00 00 00 00 8B 00 00 00
  3.2578, 415, 00 00 C4 FB 8F FE 0F FE
  3.2578, 42F, 00 00 00 00 00 00 00 00
  3.2600, 041, 00 00 00 00 00 00 00 00
  3.2600, 186, 14 04 02 26 81 F7 00 00
  3.2600, 41D, 00 00 E0 00 00 00 00 00
  3.2636, 204, C0 00 7D 00 00 00 00 00
  3.2636, 167, 00 80 00 00 00 1A 7F 00
  3.2702, 077, 00 00 07 FC 00 07 E5 FA
  3.2702, 07D, 00 00 FE 10 00 20 08 00
  3.2702, 213, FF FF 00 0C 01 11 FF 41
  3.2702, 214, 6F 66 00 00 00 00 29 10
  3.2703, 082, 8E 00 14 40 7C 00 60 FF
  3.2703, 085, 7E B9 00 00 FF 30 7E 48
  3.2703, 42C, 80 02 00 00 90 20 00 00
  3.2703, 216, 96 E0 55 E5 AA 00 00 00
  3.2704, 217, 00 00 00 00 00 00 00 00
  3.2704, 3D4, FF C1 FE FF DF E0 00 00
  3.2704, 4B0, C9 00 00 00 10 00 00 FE
  3.2704, 455, 00 00 00 00 00 00 00 00
  3.2709, 091, 7E FA 7F 41 82 3F F0 00
  3.2788, 165, 10 C0 00 00 00 00 00 00
  3.2788, 047, 04 F0 ED F5 64 AF 00 00
  3.2788, 156, 91 00 00 00 03 00 00 00
  3.2788, 166, 7D 00 00 02 80 00 00 00
  3.2788, 167, 00 80 00 00 00 1A 7F 00
  3.2788, 178, 00 00 02 00 0E 8A CA 8A
  3.2788, 179, 00 00 00 00 5C A3 03 C4
  3.2788, 200, 00 00 80 1A 80 1A 00 00
  3.2788, 085, 7E B9 00 00 FE 40 7E 48
  3.2789, 202, 04 F7 28 00 60 00 00 00
  3.2789, 204, C0 00 7D 00 00 00 00 00
  3.2789, 217, 00 00 00 00 00 00 00 00
  3.2789, 230, 00 00 00 00 8B 00 00 00
  3.2829, 415, 00 00 C8 FA 8F FE 0F FE
  3.2829, 041, 00 00 00 00 00 00 00 00
  3.2829, 186, 14 04 02 26 81 F7 00 00
  3.2829, 242, 02 78 1F 7F C3 00 00 01
  3.2829, 3A3, 80 00 00 00 00 00 00 00
  3.2829, 41D, 00 00 E0 00 00 00 00 00
  3.2829, 421, 04 00 14 00 00 00 60 00
  3.2830, 424, 00 00 00 01 00 00 00 00
  3.2830, 42D, 00 02 EB 00 00 00 20 00
  3.2830, 43D, 10 00 00 00 00 00 00 00
  3.2830, 43E, 00 37 10 8C 91 40 48 00
  3.2887, 204, C0 00 7D 00 00 00 00 00
  3.2887, 167, 00 80 00 00 00 1A 7F 00
  3.2888, 171, A5 00 A0 00 00 00 00 00
  3.2888, 42F, 00 00 00 00 00 00 00 00
  3.2888, 077, 00 00 08 00 00 07 E5 FA
  3.2888, 07D, 00 00 FD 20 00 20 17 FF
  3.2888, 213, FF FF 00 0C 01 11 FF 41
  3.2889, 214, 6F 66 00 00 00 00 28 20
  3.2905, 082, 8E 00 14 40 7C 00 60 FF
  3.2906, 085, 7E B9 00 00 FD 50 7E 48
  3.2906, 216, 96 E0 55 E5 AA 00 00 00
  3.2906, 217, 00 00 00 00 00 00 00 00
  3.2906, 4B0, C9 00 00 00 20 00 00 FD
  3.2906, 092, 6F 8C 6F 82 73 5D 11 49
  3.2935, 165, 10 C0 00 00 00 00 00 00
  3.2935, 047, 04 F0 ED F5 64 AF 00 00
  3.2989, 167, 00 80 00 00 00 1A 7F 00
  3.2989, 200, 00 00 80 1A 80 1A 00 00
  3.2989, 202, 04 F5 38 00 60 00 00 00
  3.2989, 204, C0 00 7D 00 00 00 00 00
  3.2989, 230, 00 00 00 00 8B 00 00 00
  3.2989, 415, 00 00 CC F9 8F FE 0F FE
  3.2989, 085, 7E B8 00 00 FD 60 7E 48
  3.2989, 217, 00 00 00 00 00 00 00 00
  3.2989, 041, 00 00 00 00 00 00 00 00
  3.2989, 331, C0 00 71 28 02 1F 08 00
  3.2990, 41D, 00 00 E0 00 00 00 00 00
  3.2990, 186, 14 04 02 26 81 F7 00 00
  3.3066, 3D4, FF C1 FE FF DF E0 00 00
  3.3067, 091, 7F 01 7F 39 73 4E F0 00
  3.3067, 083, 00 E0 80 00 00 02 00 00
  3.3067, 263, D0 00 FF FD 01 E8 00 00
  3.3075, 37B, 00 10 00 00 00 00 00 00
  3.3076, 430, 03 02 F3 09 8C 01 33 91
  3.3076, 204, C0 00 7D 00 00 00 00 00
  3.3076, 167, 00 80 00 00 00 1A 7F 00
  3.3085, 077, 00 00 07 FC 00 07 E5 F9
  3.3086, 07D, 00 00 FC 30 00 20 08 01
  3.3086, 213, FF FF 00 0C 01 11 FF 41
  3.3086, 082, 8E 00 14 40 7C 00 60 FF
  3.3086, 04A, 02 00 00 00 00 00 00 C0
  3.3086, 04B, 00 C0 D8 D8 D8 D8 D8 00
  3.3086, 085, 7E B9 00 00 FB 70 7E 48
  3.3086, 214, 6F 66 00 00 00 00 27 30
  3.3099, 216, 96 E0 55 E5 AA 00 00 00
  3.3099, 217, 00 00 00 00 00 00 00 00
  3.3099, 4B0, C9 00 00 00 30 00 00 FC
  3.3123, 326, 01 A0 02 77 81 D0 00 00
  3.3123, 165, 10 C0 00 00 00 00 00 00
  3.3123, 047, 04 F0 ED F5 64 AF 00 00
  3.3226, 167, 00 80 00 00 00 1A 7F 00
  3.3227, 171, A5 00 A0 00 00 00 00 00
  3.3227, 200, 00 00 80 1A 80 1A 00 00
  3.3227, 202, 04 F3 48 00 60 00 00 00
  3.3227, 204, C0 00 7D 00 00 00 00 00
  3.3227, 085, 7E B9 00 00 FA 80 7E 48
  3.3227, 217, 00 00 00 00 00 00 00 00
  3.3228, 230, 00 00 00 00 8B 00 00 00
  3.3228, 415, 00 00 D0 F8 8F FE 0F FE
  3.3228, 42F, 00 00 00 00 00 00 00 00
  3.3228, 041, 00 00 00 00 00 00 00 00
  3.3230, 242, 02 78 1F 7F C3 00 00 01
  3.3230, 186, 14 04 02 26 81 F7 00 00
  3.3230, 40A, C1 01 45 50 36 4C 4B 44
  3.3230, 42B, CB BE 80 00 00 00 00 00
  3.3230, 42C, 80 02 00 00 90 20 00 00
  3.3230, 468, 00 00 00 00 00 00 00 00
  3.3230, 469, 00 00 00 00 00 00 00 00
  3.3230, 41D, 00 00 E0 00 00 00 00 00
  3.3240, 091, 7E F7 7F 4D 60 58 F0 00
  3.3262, 204, C0 00 7D 00 00 00 00 00
  3.3263, 167, 00 80 00 00 00 1A 7F 00
  3.3263, 43D, 10 00 00 00 00 00 00 00
  3.3263, 43E, 00 37 10 8C 91 40 48 00
  3.3315, 077, 00 00 08 02 00 07 E9 FA
  3.3315, 07D, 00 00 FB 40 00 1F E7 FF
  3.3316, 213, FF FF 00 0C 01 11 FF 41
  3.3316, 214, 6F 66 00 00 00 00 26 40
  3.3316, 082, 8E 00 14 40 7C 00 60 FF
  3.3316, 332, 00 A4 71 28 7A 00 00 00
  3.3316, 085, 7E B9 00 00 F9 90 7E 48
  3.3316, 216, 96 E0 55 E5 AA 00 00 00
  3.3316, 217, 00 00 00 00 00 00 00 00
  3.3316, 3D4, FF C1 FE FF DF E0 00 00
  3.3316, 416, 54 00 FA 04 00 00 0F FF
  3.3316, 4B0, C9 00 00 00 40 00 00 FB
  3.3376, 165, 10 C0 00 00 00 00 00 00
  3.3377, 047, 04 F0 ED F5 64 AF 00 00
  3.3377, 167, 00 80 00 00 00 1A 7F 00
  3.3377, 200, 00 00 80 1A 80 1A 00 00
  3.3377, 202, 04 F1 58 00 60 00 00 00
  3.3377, 204, C0 00 7D 00 00 00 00 00
  3.3377, 230, 00 00 00 00 8B 00 00 00
  3.3379, 415, 00 00 D4 F7 8F FE 0F FE
  3.3379, 085, 7E B9 00 00 F8 A0 7E 48
  3.3379, 217, 00 00 00 00 00 00 00 00
  3.3411, 041, 00 00 00 00 00 00 00 00
  3.3411, 3A3, 80 00 00 00 00 00 00 00
  3.3411, 186, 14 04 02 26 81 F7 00 00
  3.3411, 41D, 00 00 E0 00 00 00 00 00
  3.3435, 204, C0 00 7D 00 00 00 00 00
  3.3435, 167, 00 80 00 00 00 1A 7F 00
  3.3435, 171, A5 00 A0 00 00 00 00 00
  3.3436, 42F, 00 00 00 00 00 00 00 00
  3.3476, 077, 00 00 07 FF 00 07 E9 FA
  3.3477, 07D, 00 00 FA 50 00 1F F7 FF
  3.3477, 213, FF FF 00 0C 01 11 FF 41
  3.3477, 214, 6F 66 00 00 00 00 25 50
  3.3477, 082, 8E 00 14 40 7C 00 60 FF
  3.3477, 085, 7E B9 00 00 F7 B0 7E 48
  3.3477, 216, 96 E0 55 E5 AA 00 00 00
  3.3477, 217, 00 00 00 00 00 00 00 00
  3.3477, 4B0, C9 00 00 00 50 00 00 FA
  3.3478, 091, 7E F7 7F 3B 63 67 F0 00
  3.3533, 333, 00 1C 00 00 00 00 00 00
  3.3559, 165, 10 C0 00 00 00 00 00 00
  3.3560, 047, 04 F0 ED F5 64 AF 00 00
  3.3561, 167, 00 80 00 00 00 1A 7F 00
  3.3561, 200, 00 00 80 1A 80 1A 00 00
  3.3562, 202, 04 EF 68 00 60 00 00 00
  3.3562, 204, C0 00 7D 00 00 00 00 00
  3.3562, 230, 00 00 00 00 8B 00 00 00
  3.3581, 415, 00 00 D8 F6 8F FE 0F FE
  3.3582, 085, 7E B9 00 00 F6 C0 7E 48
  3.3582, 581, 81 00 FF FF FF FF FF FF
  3.3582, 217, 00 00 00 00 00 00 00 00
  3.3582, 041, 00 00 00 00 00 00 00 00
  3.3583, 242, 02 78 1F 7F C3 00 00 01
  3.3584, 186, 14 04 02 26 81 F7 00 00
  3.3584, 41D, 00 00 E0 00 00 00 00 00
  3.3584, 3D4, FF C1 FE FF DF E0 00 00
  3.3599, 204, C0 00 7D 00 00 00 00 00
  3.3649, 167, 00 80 00 00 00 1A 7F 00
  3.3649, 077, 00 00 08 00 00 07 E9 FA
  3.3650, 07D, 00 00 F9 60 00 1F F7 FD
  3.3650, 213, FF FF 00 0C 01 11 FF 41
  3.3650, 214, 6F 66 00 00 00 00 24 60
  3.3650, 082, 8D 00 14 40 7C 00 60 FF
  3.3650, 085, 7E B8 00 00 F6 D0 7E 48
  3.3650, 42C, 80 02 00 00 90 20 00 00
  3.3650, 216, 96 E0 55 E5 AA 00 00 00
  3.3691, 217, 00 00 00 00 00 00 00 00
  3.3706, 4B0, C9 00 00 00 60 00 00 F9
  3.3716, 455, 00 00 00 00 00 00 00 00
  3.3722, 091, 7E EA 7F 4B 56 71 F0 00
  3.3743, 165, 10 C0 00 00 00 00 00 00
  3.3743, 047, 04 F0 ED F5 64 AF 00 00
  3.3744, 156, 91 00 00 00 03 00 00 00
  3.3744, 166, 7D 00 00 02 80 00 00 00
  3.3744, 167, 00 80 00 00 00 1A 7F 00
  3.3744, 171, A5 00 A0 00 00 00 00 00
  3.3799, 178, 00 00 02 00 0E 8A CA 8A
  3.3800, 179, 00 00 00 00 5C A3 03 C4
  3.3800, 085, 7E B9 00 00 F4 E0 7E 48
  3.3800, 200, 00 00 80 1A 80 1A 00 00
  3.3800, 202, 04 ED 78 00 60 00 00 00
  3.3800, 204, C0 00 7D 00 00 00 00 00
  3.3800, 217, 00 00 00 00 00 00 00 00
  3.3800, 230, 00 00 00 00 8B 00 00 00
  3.3800, 041, 00 00 00 00 00 00 00 00
  3.3800, 186, 14 04 02 26 81 F7 00 00
  3.3800, 415, 00 00 DC F5 8F FE 0F FE
  3.3800, 421, 04 00 14 00 00 00 60 00
  3.3800, 424, 00 00 00 01 00 00 00 00
  3.3824, 41D, 00 00 E0 00 00 00 00 00
  3.3824, 42D, 00 02 EB 00 00 00 20 00
  3.3824, 42F, 00 00 00 00 00 00 00 00
  3.3824, 43D, 10 00 00 00 00 00 00 00
  3.3824, 43E, 00 37 10 8C 91 40 48 00
  3.3868, 204, C0 00 7D 00 00 00 00 00
  3.3870, 167, 00 80 00 00 00 1A 7F 00
  3.3889, 077, 00 00 07 FF 00 07 E9 FA
  3.3892, 07D, 00 00 F8 70 00 1F E7 FD
  3.3892, 213, FF FF 00 0C 01 11 FF 41
  3.3893, 214, 6F 66 00 00 00 00 23 70
  3.3893, 082, 8E 00 14 40 7C 00 60 FF
  3.3893, 085, 7E B8 00 00 F4 F0 7E 48
  3.3893, 216, 96 E0 55 E5 AA 00 00 00
  3.3913, 217, 00 00 00 00 00 00 00 00
  3.3915, 3D4, FF C1 FE FF DF E0 00 00
  3.3915, 4B0, C9 00 00 00 70 00 00 F8
  3.3935, 092, 6F 91 6F 82 73 51 E6 7B
  3.3960, 165, 10 C0 00 00 00 00 00 00
  3.4049, 047, 04 F0 ED F5 64 AF 00 00
  3.4050, 167, 00 80 00 00 00 1A 7F 00
  3.4051, 200, 00 00 80 1A 80 1A 00 00
  3.4051, 202, 04 FB 08 00 60 00 00 00
  3.4052, 204, C0 00 7D 00 00 00 00 00
  3.4052, 230, 00 00 00 00 8B 00 00 00
  3.4052, 217, 00 00 00 00 00 00 00 00
  3.4052, 085, 7E B9 00 00 02 00 7E 48
  3.4052, 415, 00 00 E0 F4 8F FE 0F FE
  3.4053, 041, 00 00 00 00 00 00 00 00
  3.4053, 242, 02 78 1F 7E C3 00 00 01
  3.4053, 186, 14 04 02 26 81 F7 00 00
  3.4054, 3A3, 80 00 00 00 00 00 00 00
  3.4057, 41D, 00 00 E0 00 00 00 00 00
  3.4063, 091, 7E FA 7F 43 3F 80 F0 00
  3.4080, 083, 00 E0 80 00 00 02 00 00
  3.4134, 263, D0 00 FF FD 01 E8 00 00
  3.4135, 37B, 00 00 00 00 00 00 00 00
  3.4136, 430, 01 02 F3 09 8C 01 20 00
  3.4136, 435, 7C 70 10 91 13 00 00 00
  3.4136, 167, 00 80 00 00 00 1A 7F 00
  3.4136, 171, A5 00 A0 00 00 00 00 00
  3.4136, 204, C0 00 7D 00 00 00 00 00
  3.4136, 42F, 00 00 00 00 00 00 00 00
  3.4137, 077, 00 00 08 00 00 07 E9 FA
  3.4137, 07D, 00 00 F7 80 00 1F E8 00
  3.4137, 213, FF FF 00 0C 01 11 FF 41
  3.4137, 214, 6F 66 00 00 00 00 22 80
  3.4137, 04A, 02 00 00 00 00 00 00 C0
  3.4160, 04B, 00 C0 D8 D8 D8 D8 D8 00
  3.4161, 082, 8E 00 14 40 7C 00 60 FF
  3.4161, 085, 7E B9 00 00 01 10 7E 48
  3.4198, 216, 96 E0 55 E5 AA 00 00 00
  3.4204, 217, 00 00 00 00 00 00 00 00
  3.4260, 4B0, C9 00 00 00 80 00 00 F7
  3.4260, 3DA, 00 00 00 00 00 00 00 00
  3.4260, 3E0, 00 00 00 00 80 00 00 00
  3.4260, 165, 10 C0 00 00 00 00 00 00
  3.4260, 047, 04 F0 ED F5 64 AF 00 00
  3.4260, 167, 00 80 00 00 00 1A 7F 00
  3.4261, 200, 00 00 80 1A 80 1A 00 00
  3.4261, 202, 04 F9 18 00 60 00 00 00
  3.4261, 204, C0 00 7D 00 00 00 00 00
  3.4262, 230, 00 00 00 00 8B 00 00 00
  3.4262, 326, 01 A0 02 77 81 D0 00 00
  3.4262, 085, 7E B9 00 00 00 20 7E 48
  3.4262, 415, 00 00 E4 F3 8F FE 0F FE
  3.4287, 217, 00 00 00 00 00 00 00 00
  3.4287, 041, 00 00 00 00 00 00 00 00
